frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
1980,1.024e+06,2,64,1,-1,0.1423,0.0006,0.2497,0.004096,13.9607,14.7869,67.6274,""
1981,1.024e+06,2,64,1,-1,0.1633,0.0006,0.216,0.003072,13.0822,14.6515,68.2524,""
1982,1.024e+06,2,64,1,-1,0.1382,0.0005,0.1801,0.004096,14.0884,14.9938,66.6942,""
1983,1.024e+06,2,64,1,-1,0.1573,0.0008,0.2127,0.003072,13.8886,14.721,67.9302,""
1984,1.024e+06,2,64,1,-1,0.1729,0.0005,0.2327,0.003072,13.3723,14.747,67.8104,""
1985,1.024e+06,2,64,1,-1,0.1672,0.0006,0.2272,0.004,13.6309,14.7737,67.6879,""
1986,1.024e+06,2,64,1,-1,0.1995,0.0009,0.2537,0.004096,13.4481,14.6148,68.4238,""
1987,1.024e+06,2,64,1,-1,0.1988,0.0005,0.3084,0.003072,13.234,14.6991,68.0314,""
1988,1.024e+06,2,64,1,-1,0.1413,0.0005,0.2188,0.003072,14.0211,14.8666,67.2649,""
1989,1.024e+06,2,64,1,-1,0.2638,0.0009,0.3078,0.004096,13.3238,14.8659,67.268,""
1990,1.024e+06,2,64,1,-1,0.1324,0.0004,0.1607,0.003072,13.3626,14.6773,68.1324,""
1991,1.024e+06,2,64,1,-1,0.1651,0.0006,0.2419,0.003072,13.4194,14.575,68.6106,""
1992,1.024e+06,2,64,1,-1,0.139,0.0005,0.1668,0.003072,13.7329,14.7085,67.9879,""
1993,1.024e+06,2,64,1,-1,0.1634,0.0006,0.2263,0.004096,13.3121,14.7707,67.7016,""
1994,1.024e+06,2,64,1,-1,0.1792,0.0006,0.2301,0.004096,13.5316,14.6053,68.4683,""
1995,1.024e+06,2,64,1,-1,0.1519,0.0006,0.2025,0.003072,13.4638,14.5908,68.5363,""
1996,1.024e+06,2,64,1,-1,0.1924,0.0008,0.259,0.004096,13.1818,14.7061,67.999,""
1997,1.024e+06,2,64,1,-1,0.1639,0.0005,0.2354,0.004096,13.4179,14.7509,67.7925,""
1998,1.024e+06,2,64,1,-1,0.1619,0.0006,0.222,0.004096,13.9994,15.0503,66.4439,""
1999,1.024e+06,2,64,1,-1,0.1343,0.0005,0.1579,0.004096,13.3551,14.5874,68.5523,""
2000,1.024e+06,2,64,1,-1,0.1679,0.0006,0.222,0.003072,13.9756,15.1222,66.1279,""
2001,1.024e+06,2,64,1,-1,0.1835,0.0007,0.2225,0.003072,13.5948,14.7312,67.8831,""
2002,1.024e+06,2,64,1,-1,0.203,0.0006,0.2348,0.004064,13.2897,14.7068,67.9958,""
2003,1.024e+06,2,64,1,-1,0.2095,0.0008,0.2745,0.003072,13.1107,14.794,67.595,""
2004,1.024e+06,2,64,1,-1,0.1646,0.0007,0.222,0.004096,13.5248,14.6577,68.2235,""
2005,1.024e+06,2,64,1,-1,0.1681,0.0006,0.2591,0.004032,13.4727,14.7995,67.5699,""
2006,1.024e+06,2,64,1,-1,0.1532,0.0007,0.1926,0.004096,13.9369,14.9576,66.8556,""
2007,1.024e+06,2,64,1,-1,0.1577,0.0005,0.1921,0.003072,13.6691,14.6341,68.3335,""
2008,1.024e+06,2,64,1,-1,0.1742,0.0006,0.2391,0.003072,13.2655,14.706,67.9995,""
2009,1.024e+06,2,64,1,-1,0.2342,0.0006,0.2448,0.003072,12.7973,14.7951,67.5899,""
2010,1.024e+06,2,64,1,-1,0.133,0.0006,0.1765,0.004096,13.6231,14.5826,68.5749,""
2011,1.024e+06,2,64,1,-1,0.1615,0.0006,0.1769,0.003072,13.5048,14.6216,68.392,""
2012,1.024e+06,2,64,1,-1,0.2067,0.0006,0.2427,0.004096,13.6143,14.9922,66.7014,""
2013,1.024e+06,2,64,1,-1,0.1777,0.0006,0.2521,0.003072,13.1819,14.7339,67.8707,""
2014,1.024e+06,2,64,1,-1,0.1623,0.0008,0.2964,0.003072,13.454,14.6164,68.4163,""
2015,1.024e+06,2,64,1,-1,0.1652,0.0006,0.2802,0.003072,13.1175,14.6183,68.4074,""
2016,1.024e+06,2,64,1,-1,0.1592,0.0006,0.1751,0.004096,13.4717,14.9012,67.1087,""
2017,1.024e+06,2,64,1,-1,0.1502,0.0005,0.2044,0.003072,13.3018,14.8292,67.4345,""
2018,1.024e+06,2,64,1,-1,0.1409,0.0006,0.1752,0.003072,13.272,14.7927,67.6009,""
2019,1.024e+06,2,64,1,-1,0.1624,0.0005,0.2729,0.003072,13.9264,15.0117,66.6147,""
2020,1.024e+06,2,64,1,-1,0.1698,0.0006,0.2144,0.003072,13.3161,14.621,68.3948,""
2021,1.024e+06,2,64,1,-1,0.1372,0.0004,0.2101,0.004096,13.3904,14.5818,68.5786,""
2022,1.024e+06,2,64,1,-1,0.1737,0.0006,0.289,0.003072,13.7348,15.0482,66.4531,""
2023,1.024e+06,2,64,1,-1,0.157,0.0005,0.1943,0.004096,13.5963,15.0934,66.2541,""
2024,1.024e+06,2,64,1,-1,0.175,0.0005,0.25,0.003072,13.2356,14.6766,68.1357,""
2025,1.024e+06,2,64,1,-1,0.167,0.0006,0.2304,0.004096,13.2354,14.6418,68.2976,""
2026,1.024e+06,2,64,1,-1,0.1896,0.0005,0.2267,0.003072,13.0419,14.6689,68.1714,""
2027,1.024e+06,2,64,1,-1,0.245,0.0008,0.3263,0.004032,13.4657,14.5969,68.5077,""
2028,1.024e+06,2,64,1,-1,0.163,0.0005,0.2329,0.003072,13.5143,14.6479,68.2692,""
2029,1.024e+06,2,64,1,-1,0.2078,0.0006,0.27,0.004096,13.0051,14.6641,68.1938,""
2030,1.024e+06,2,64,1,-1,0.1628,0.0012,0.257,0.004096,13.5491,14.7077,67.9916,""
2031,1.024e+06,2,64,1,-1,0.1344,0.0006,0.1696,0.003072,14.1346,15.0427,66.4774,""
2032,1.024e+06,2,64,1,-1,0.1358,0.0005,0.1662,0.003072,13.598,14.6646,68.1914,""
2033,1.024e+06,2,64,1,-1,0.182,0.0005,0.2353,0.003072,13.5614,14.6207,68.3962,""
2034,1.024e+06,2,64,1,-1,0.1534,0.0007,0.1806,0.004064,13.9994,14.8774,67.216,""
2035,1.024e+06,2,64,1,-1,0.1655,0.0006,0.2334,0.004096,13.7013,14.8181,67.485,""
2036,1.024e+06,2,64,1,-1,0.1445,0.0006,0.2265,0.004096,13.5495,14.7905,67.611,""
2037,1.024e+06,2,64,1,-1,0.1743,0.0006,0.2558,0.004096,13.2704,14.7081,67.9897,""
2038,1.024e+06,2,64,1,-1,0.1473,0.0006,0.1696,0.003072,13.9474,14.9374,66.9461,""
2039,1.024e+06,2,64,1,-1,0.1691,0.0006,0.3009,0.004096,13.1735,14.7747,67.6833,""
2040,1.024e+06,2,64,1,-1,0.1655,0.0006,0.2108,0.003072,13.4282,14.6473,68.272,""
2041,1.024e+06,2,64,1,-1,0.1479,0.0005,0.1672,0.003072,14.0521,15.0016,66.6596,""
2042,1.024e+06,2,64,1,-1,0.1642,0.0006,0.2324,0.003072,13.2229,14.6322,68.3424,""
2043,1.024e+06,2,64,1,-1,0.1445,0.0005,0.1607,0.004032,13.4466,14.5934,68.5241,""
2044,1.024e+06,2,64,1,-1,0.1689,0.0007,0.2278,0.003072,13.3694,14.6844,68.0995,""
2045,1.024e+06,2,64,1,-1,0.215,0.0007,0.2654,0.004096,12.9939,14.6603,68.2114,""
2046,1.024e+06,2,64,1,-1,0.1764,0.0005,0.239,0.004096,13.1401,14.6729,68.1529,""
2047,1.024e+06,2,64,1,-1,0.1711,0.0009,0.2314,0.003072,13.3609,14.6758,68.1394,""
2048,1.024e+06,2,64,1,-1,0.1405,0.0005,0.212,0.003072,13.5301,14.6417,68.2981,""
2049,1.024e+06,2,64,1,-1,0.2071,0.0006,0.2717,0.004096,12.9685,14.7602,67.7498,""
2050,1.024e+06,2,64,1,-1,0.1642,0.0006,0.2189,0.004096,13.5647,14.66,68.2128,""
2051,1.024e+06,2,64,1,-1,0.1765,0.0006,0.2278,0.003072,13.5142,14.6186,68.406,""
2052,1.024e+06,2,64,1,-1,0.1622,0.0007,0.2116,0.004096,13.6654,14.7816,67.6517,""
2053,1.024e+06,2,64,1,-1,0.1725,0.0006,0.2447,0.004096,13.7692,14.6828,68.1069,""
2054,1.024e+06,2,64,1,-1,0.1344,0.0006,0.169,0.003072,13.7439,14.72,67.9348,""
2055,1.024e+06,2,64,1,-1,0.1708,0.0006,0.2048,0.004096,13.3016,14.6109,68.4421,""
2056,1.024e+06,2,64,1,-1,0.1375,0.0006,0.1829,0.003072,13.4978,14.6901,68.0731,""
2057,1.024e+06,2,64,1,-1,0.1602,0.0005,0.2642,0.004096,13.5552,14.7378,67.8527,""
2058,1.024e+06,2,64,1,-1,0.1792,0.0008,0.2266,0.003072,13.343,14.9207,67.021,""
2059,1.024e+06,2,64,1,-1,0.1676,0.0006,0.223,0.003072,13.4556,14.6294,68.3555,""
2060,1.024e+06,2,64,1,-1,0.1512,0.0005,0.172,0.003072,13.7199,14.742,67.8334,""
2061,1.024e+06,2,64,1,-1,0.1351,0.0005,0.1577,0.004096,13.4828,14.8658,67.2685,""
2062,1.024e+06,2,64,1,-1,0.1421,0.0005,0.1714,0.003072,13.615,14.6306,68.3499,""
2063,1.024e+06,2,64,1,-1,0.1691,0.0006,0.226,0.004032,13.6107,14.7603,67.7493,""
2064,1.024e+06,2,64,1,-1,0.159,0.0006,0.2305,0.004096,13.2595,14.6189,68.4046,""
2065,1.024e+06,2,64,1,-1,0.1702,0.0007,0.2205,0.004096,13.4828,14.5962,68.511,""
2066,1.024e+06,2,64,1,-1,0.1329,0.0007,0.1659,0.004096,13.7944,14.6135,68.4299,""
2067,1.024e+06,2,64,1,-1,0.1938,0.0006,0.2736,0.003072,13.5172,14.7899,67.6137,""
2068,1.024e+06,2,64,1,-1,0.1384,0.0005,0.1658,0.003072,13.6184,14.7577,67.7612,""
2069,1.024e+06,2,64,1,-1,0.1853,0.0006,0.2519,0.003072,12.8729,14.6667,68.1817,""
2070,1.024e+06,2,64,1,-1,0.1659,0.0008,0.2356,0.004096,13.6876,14.6046,68.4716,""
2071,1.024e+06,2,64,1,-1,0.1797,0.0006,0.2231,0.003072,13.5203,14.6575,68.2245,""
2072,1.024e+06,2,64,1,-1,0.1706,0.0006,0.2344,0.003072,13.4761,14.645,68.2827,""
2073,1.024e+06,2,64,1,-1,0.1591,0.0005,0.2098,0.004096,13.2157,14.6165,68.4158,""
2074,1.024e+06,2,64,1,-1,0.1337,0.0005,0.1795,0.003072,13.7318,14.7108,67.9773,""
2075,1.024e+06,2,64,1,-1,0.1536,0.0007,0.1836,0.004096,13.8904,14.6525,68.2477,""
2076,1.024e+06,2,64,1,-1,0.1934,0.0006,0.2417,0.004064,13.2597,14.6515,68.2524,""
2077,1.024e+06,2,64,1,-1,0.1706,0.0006,0.2247,0.004032,13.8929,15.0517,66.4377,""
2078,1.024e+06,2,64,1,-1,0.1465,0.0005,0.2398,0.003072,13.7736,14.6464,68.2762,""
2079,1.024e+06,2,64,1,-1,0.1815,0.0005,0.2618,0.004096,13.2611,14.6502,68.2585,""
2080,1.024e+06,2,64,1,-1,0.1492,0.0007,0.1747,0.003072,13.6727,14.704,68.0087,""
2081,1.024e+06,2,64,1,-1,0.1398,0.0004,0.2032,0.004096,13.6936,14.7494,67.7994,""
2082,1.024e+06,2,64,1,-1,0.1721,0.0006,0.2184,0.004096,13.4105,14.6037,68.4758,""
2083,1.024e+06,2,64,1,-1,0.1516,0.0005,0.1732,0.003072,13.5088,14.5891,68.5443,""
2084,1.024e+06,2,64,1,-1,0.1605,0.0008,0.1843,0.003072,13.6751,14.9329,66.9662,""
2085,1.024e+06,2,64,1,-1,0.1428,0.0005,0.1595,0.003072,13.2666,14.6255,68.3737,""
2086,1.024e+06,2,64,1,-1,0.1729,0.0005,0.2177,0.004096,13.3222,14.8002,67.5667,""
2087,1.024e+06,2,64,1,-1,0.1503,0.0005,0.1769,0.004096,13.5884,14.8697,67.2509,""
2088,1.024e+06,2,64,1,-1,0.1696,0.0005,0.2139,0.003072,13.4825,14.9066,67.0844,""
2089,1.024e+06,2,64,1,-1,0.1387,0.0005,0.1705,0.003072,13.4717,14.6152,68.4219,""
2090,1.024e+06,2,64,1,-1,0.1732,0.0005,0.2412,0.004096,13.3552,14.6431,68.2916,""
2091,1.024e+06,2,64,1,-1,0.1662,0.0005,0.2249,0.003072,13.2502,14.6098,68.4472,""
2092,1.024e+06,2,64,1,-1,0.1645,0.0006,0.2502,0.004096,13.6759,15.0624,66.3905,""
2093,1.024e+06,2,64,1,-1,0.1461,0.0005,0.1698,0.003072,13.6717,14.6606,68.21,""
2094,1.024e+06,2,64,1,-1,0.2036,0.0007,0.3007,0.003072,13.1826,14.6405,68.3037,""
2095,1.024e+06,2,64,1,-1,0.1874,0.0006,0.2717,0.004096,13.0049,14.7945,67.5927,""
2096,1.024e+06,2,64,1,-1,0.1728,0.0007,0.2282,0.003072,13.5161,14.5798,68.588,""
2097,1.024e+06,2,64,1,-1,0.2054,0.0006,0.2681,0.003072,13.3388,15.0444,66.4699,""
2098,1.024e+06,2,64,1,-1,0.2095,0.0007,0.2741,0.003072,13.4484,14.5961,68.5115,""
2099,1.024e+06,2,64,1,-1,0.1702,0.0006,0.2249,0.004096,13.445,14.6109,68.4421,""
2100,1.024e+06,2,64,1,-1,0.1692,0.0006,0.2331,0.004096,13.7583,14.7724,67.6938,""
2101,1.024e+06,2,64,1,-1,0.1425,0.0005,0.1742,0.003072,13.7808,14.6503,68.258,""
2102,1.024e+06,2,64,1,-1,0.1743,0.0006,0.2242,0.004096,13.4554,14.5599,68.6818,""
2103,1.024e+06,2,64,1,-1,0.1411,0.0005,0.1648,0.002048,13.5539,14.7355,67.8633,""
2104,1.024e+06,2,64,1,-1,0.1633,0.0006,0.218,0.003072,13.4392,14.5592,68.6851,""
2105,1.024e+06,2,64,1,-1,0.1654,0.0006,0.2619,0.003072,13.1395,14.5698,68.6351,""
2106,1.024e+06,2,64,1,-1,0.1924,0.0006,0.2464,0.004096,12.7457,14.5476,68.7399,""
2107,1.024e+06,2,64,1,-1,0.1499,0.0005,0.1747,0.003072,13.5618,14.6032,68.4781,""
2108,1.024e+06,2,64,1,-1,0.1708,0.0007,0.2299,0.004,13.5173,14.5502,68.7276,""
2109,1.024e+06,2,64,1,-1,0.1392,0.0005,0.1762,0.003072,13.7568,14.5488,68.7342,""
2110,1.024e+06,2,64,1,-1,0.1669,0.0005,0.2337,0.003072,13.5602,14.5446,68.754,""
2111,1.024e+06,2,64,1,-1,0.1633,0.0006,0.2597,0.004,13.4311,14.5596,68.6832,""
2112,1.024e+06,2,64,1,-1,0.1906,0.0006,0.2587,0.004096,12.9453,14.5525,68.7167,""
2113,1.024e+06,2,64,1,-1,0.1382,0.0005,0.1771,0.003072,13.4533,14.584,68.5683,""
2114,1.024e+06,2,64,1,-1,0.1834,0.0006,0.2265,0.003072,13.511,14.5605,68.679,""
2115,1.024e+06,2,64,1,-1,0.133,0.0005,0.1689,0.003072,13.7342,14.6491,68.2636,""
2116,1.024e+06,2,64,1,-1,0.1652,0.0006,0.2094,0.004096,13.287,14.6179,68.4093,""
2117,1.024e+06,2,64,1,-1,0.134,0.0005,0.1669,0.003072,13.579,14.6722,68.1561,""
2118,1.024e+06,2,64,1,-1,0.1637,0.0006,0.2372,0.003072,13.4438,14.7562,67.7681,""
2119,1.024e+06,2,64,1,-1,0.1789,0.0004,0.2291,0.003072,14.4867,15.6019,64.0948,""
2120,1.024e+06,2,64,1,-1,0.1627,0.0006,0.223,0.003072,13.4753,14.5744,68.6135,""
2121,1.024e+06,2,64,1,-1,0.187,0.0007,0.2077,0.004096,13.5395,14.5822,68.5768,""
2122,1.024e+06,2,64,1,-1,0.1985,0.0006,0.3174,0.003072,13.2736,14.5884,68.5476,""
2123,1.024e+06,2,64,1,-1,0.1886,0.0006,0.2275,0.003072,15.2532,16.2624,61.4915,""
2124,1.024e+06,2,64,1,-1,0.1347,0.0008,0.1644,0.004096,14.5282,15.4914,64.5519,""
2125,1.024e+06,2,64,1,-1,0.1676,0.0004,0.2153,0.004096,13.2073,14.6308,68.349,""
2126,1.024e+06,2,64,1,-1,0.1548,0.0006,0.2029,0.003072,14.2413,15.2046,65.7696,""
2127,1.024e+06,2,64,1,-1,0.1796,0.0006,0.2603,0.003072,13.3355,14.5645,68.6601,""
2128,1.024e+06,2,64,1,-1,0.1609,0.0006,0.2195,0.003072,13.3596,14.5286,68.8298,""
2129,1.024e+06,2,64,1,-1,0.2035,0.0006,0.2395,0.003072,12.8955,14.8066,67.5374,""
2130,1.024e+06,2,64,1,-1,0.1808,0.0006,0.2296,0.004096,13.6467,14.6399,68.3065,""
2131,1.024e+06,2,64,1,-1,0.1402,0.0006,0.1602,0.003072,13.3706,14.5976,68.5044,""
2132,1.024e+06,2,64,1,-1,0.1363,0.0005,0.1795,0.003072,13.7219,14.6717,68.1584,""
2133,1.024e+06,2,64,1,-1,0.1873,0.0007,0.249,0.004096,13.4038,14.6357,68.3261,""
2134,1.024e+06,2,64,1,-1,0.1967,0.0007,0.26,0.003072,13.7554,14.8082,67.5302,""
2135,1.024e+06,2,64,1,-1,0.2052,0.0007,0.2791,0.003072,13.6207,14.8507,67.3369,""
2136,1.024e+06,2,64,1,-1,0.2067,0.0006,0.2587,0.003072,13.552,14.9035,67.0983,""
2137,1.024e+06,2,64,1,-1,0.1856,0.0006,0.2218,0.004096,13.7722,14.7749,67.6824,""
2138,1.024e+06,2,64,1,-1,0.2042,0.0007,0.2678,0.003072,13.3698,14.7511,67.7916,""
2139,1.024e+06,2,64,1,-1,0.201,0.0008,0.261,0.004096,12.8326,14.7527,67.7842,""
2140,1.024e+06,2,64,1,-1,0.1652,0.0005,0.2039,0.004096,13.5648,14.5495,68.7309,""
2141,1.024e+06,2,64,1,-1,0.1708,0.0006,0.2081,0.003072,13.737,14.684,68.1013,""
2142,1.024e+06,2,64,1,-1,0.1612,0.0005,0.174,0.004,13.5504,14.5973,68.5058,""
2143,1.024e+06,2,64,1,-1,0.1435,0.0005,0.1622,0.004032,13.4053,14.655,68.2361,""
2144,1.024e+06,2,64,1,-1,0.1627,0.0007,0.2254,0.004096,13.8316,15.0277,66.5438,""
2145,1.024e+06,2,64,1,-1,0.1681,0.0006,0.2224,0.003072,13.4592,14.6948,68.0513,""
2146,1.024e+06,2,64,1,-1,0.1862,0.0006,0.317,0.003072,13.4116,14.7681,67.7135,""
2147,1.024e+06,2,64,1,-1,0.1499,0.0005,0.2543,0.003072,13.5418,14.6304,68.3508,""
2148,1.024e+06,2,64,1,-1,0.1728,0.0005,0.2408,0.004064,13.3039,14.5841,68.5678,""
2149,1.024e+06,2,64,1,-1,0.1443,0.0005,0.166,0.004096,13.5458,14.7444,67.8224,""
2150,1.024e+06,2,64,1,-1,0.1316,0.0006,0.1667,0.004096,13.4722,14.4946,68.9912,""
2151,1.024e+06,2,64,1,-1,0.1851,0.0005,0.2219,0.003072,13.3893,14.7266,67.9043,""
2152,1.024e+06,2,64,1,-1,0.1537,0.0004,0.2177,0.004096,13.7571,15.1795,65.8783,""
2153,1.024e+06,2,64,1,-1,0.169,0.0006,0.2205,0.003072,13.507,14.6612,68.2072,""
2154,1.024e+06,2,64,1,-1,0.1757,0.0006,0.2222,0.003072,13.4059,14.5351,68.799,""
2155,1.024e+06,2,64,1,-1,0.1731,0.0006,0.1992,0.003072,13.3887,14.6869,68.0879,""
2156,1.024e+06,2,64,1,-1,0.1389,0.0005,0.1987,0.003072,13.5976,14.5635,68.6648,""
2157,1.024e+06,2,64,1,-1,0.1764,0.0006,0.2245,0.003072,13.4551,14.785,67.6361,""
2158,1.024e+06,2,64,1,-1,0.215,0.0007,0.2633,0.003072,12.9677,14.7372,67.8555,""
2159,1.024e+06,2,64,1,-1,0.167,0.0006,0.1914,0.003072,13.3354,14.7262,67.9062,""
2160,1.024e+06,2,64,1,-1,0.1994,0.0006,0.1881,0.002048,13.2708,14.785,67.6361,""
2161,1.024e+06,2,64,1,-1,0.1928,0.0006,0.181,0.003072,13.2674,14.4934,68.9969,""
2162,1.024e+06,2,64,1,-1,0.1462,0.0008,0.2072,0.003072,13.4798,14.6189,68.4046,""
2163,1.024e+06,2,64,1,-1,0.1905,0.0008,0.2905,0.003072,13.4429,14.6301,68.3522,""
2164,1.024e+06,2,64,1,-1,0.1711,0.0006,0.2336,0.003072,13.4992,14.5582,68.6898,""
2165,1.024e+06,2,64,1,-1,0.224,0.0008,0.2457,0.003072,12.8635,14.6176,68.4107,""
2166,1.024e+06,2,64,1,-1,0.1514,0.0005,0.2105,0.003072,13.5962,14.5613,68.6752,""
2167,1.024e+06,2,64,1,-1,0.1369,0.0005,0.2243,0.003072,13.4858,14.6029,68.4795,""
2168,1.024e+06,2,64,1,-1,0.1671,0.0007,0.2363,0.003072,13.1983,14.6372,68.3191,""
2169,1.024e+06,2,64,1,-1,0.1399,0.0006,0.1638,0.003072,13.5967,14.6469,68.2738,""
2170,1.024e+06,2,64,1,-1,0.1487,0.0005,0.1715,0.003072,13.5216,14.7169,67.9491,""
2171,1.024e+06,2,64,1,-1,0.1709,0.0005,0.2254,0.003072,13.354,14.699,68.0318,""
2172,1.024e+06,2,64,1,-1,0.145,0.0005,0.174,0.004096,13.6468,14.7251,67.9113,""
2173,1.024e+06,2,64,1,-1,0.1702,0.0006,0.2294,0.004096,12.9444,14.5631,68.6667,""
2174,1.024e+06,2,64,1,-1,0.1647,0.0006,0.2227,0.003072,13.5216,14.7713,67.6988,""
2175,1.024e+06,2,64,1,-1,0.1634,0.0005,0.2299,0.003072,13.3076,14.5318,68.8146,""
2176,1.024e+06,2,64,1,-1,0.1959,0.0006,0.249,0.003072,12.7775,14.5903,68.5387,""
2177,1.024e+06,2,64,1,-1,0.1396,0.0008,0.1726,0.003072,13.5946,14.5643,68.661,""
2178,1.024e+06,2,64,1,-1,0.1672,0.0005,0.22,0.004096,13.4715,14.6476,68.2706,""
2179,1.024e+06,2,64,1,-1,0.1568,0.0007,0.2679,0.003072,13.3193,14.6674,68.1784,""
2180,1.024e+06,2,64,1,-1,0.1618,0.0005,0.2666,0.003072,13.2065,14.556,68.7002,""
2181,1.024e+06,2,64,1,-1,0.1544,0.0005,0.2164,0.003072,13.4914,14.5787,68.5932,""
2182,1.024e+06,2,64,1,-1,0.1728,0.0005,0.247,0.003072,13.1737,14.6868,68.0884,""
2183,1.024e+06,2,64,1,-1,0.2088,0.0007,0.2546,0.004096,13.2606,14.6184,68.4069,""
2184,1.024e+06,2,64,1,-1,0.1889,0.0006,0.2712,0.004096,13.0365,14.5316,68.8155,""
2185,1.024e+06,2,64,1,-1,0.1719,0.0006,0.2089,0.004096,13.5163,14.6522,68.2491,""
2186,1.024e+06,2,64,1,-1,0.2011,0.0006,0.2586,0.003072,12.9626,14.6953,68.049,""
2187,1.024e+06,2,64,1,-1,0.2006,0.0005,0.2624,0.004096,13.3814,14.639,68.3107,""
2188,1.024e+06,2,64,1,-1,0.1974,0.0006,0.2851,0.004096,12.8512,14.5665,68.6507,""
2189,1.024e+06,2,64,1,-1,0.1839,0.0006,0.2313,0.003072,14.4784,16.0527,62.2948,""
2190,1.024e+06,2,64,1,-1,0.2038,0.0006,0.2975,0.003072,12.6838,14.7133,67.9657,""
2191,1.024e+06,2,64,1,-1,0.1889,0.0005,0.2302,0.004096,13.4402,14.6142,68.4266,""
2192,1.024e+06,2,64,1,-1,0.204,0.0006,0.2437,0.004,12.8469,14.6378,68.3163,""
2193,1.024e+06,2,64,1,-1,0.2231,0.0006,0.2757,0.003072,13.1471,14.6839,68.1018,""
2194,1.024e+06,2,64,1,-1,0.2093,0.0007,0.2773,0.003072,13.2368,14.6364,68.3228,""
2195,1.024e+06,2,64,1,-1,0.1596,0.0007,0.1746,0.003072,13.8408,14.7785,67.6659,""
2196,1.024e+06,2,64,1,-1,0.1509,0.0006,0.1671,0.003072,13.8369,14.624,68.3807,""
2197,1.024e+06,2,64,1,-1,0.137,0.0005,0.1615,0.003072,13.7444,14.4831,69.046,""
2198,1.024e+06,2,64,1,-1,0.1292,0.0005,0.1568,0.004096,13.7202,14.5537,68.711,""
2199,1.024e+06,2,64,1,-1,0.1434,0.0006,0.169,0.003072,13.9093,14.6186,68.406,""
2200,1.024e+06,2,64,1,-1,0.1422,0.0005,0.1635,0.003072,13.7468,14.5604,68.6794,""
2201,1.024e+06,2,64,1,-1,0.129,0.0007,0.1574,0.003072,13.8705,14.5855,68.5612,""
2202,1.024e+06,2,64,1,-1,0.1359,0.0005,0.1524,0.004096,13.8404,14.5917,68.5321,""
2203,1.024e+06,2,64,1,-1,0.1571,0.0008,0.1818,0.004096,13.619,14.6829,68.1064,""
2204,1.024e+06,2,64,1,-1,0.1562,0.0005,0.1984,0.004096,13.5529,14.6245,68.3784,""
2205,1.024e+06,2,64,1,-1,0.1447,0.0005,0.1544,0.003072,13.5233,14.6301,68.3522,""
2206,1.024e+06,2,64,1,-1,0.152,0.0007,0.1773,0.003072,13.8927,14.6678,68.1765,""
2207,1.024e+06,2,64,1,-1,0.134,0.0005,0.1616,0.003072,13.8802,14.6727,68.1538,""
2208,1.024e+06,2,64,1,-1,0.141,0.0006,0.1575,0.003072,13.6782,14.6899,68.074,""
2209,1.024e+06,2,64,1,-1,0.1442,0.0005,0.1615,0.003072,13.6362,14.6002,68.4922,""
2210,1.024e+06,2,64,1,-1,0.147,0.0006,0.1768,0.004096,13.4235,14.5902,68.5392,""
2211,1.024e+06,2,64,1,-1,0.1472,0.0006,0.1591,0.003072,13.8336,14.6855,68.0944,""
2212,1.024e+06,2,64,1,-1,0.1564,0.0005,0.1727,0.003072,13.7376,14.6355,68.327,""
2213,1.024e+06,2,64,1,-1,0.1451,0.0006,0.1664,0.003072,14.2235,15.1962,65.8059,""
2214,1.024e+06,2,64,1,-1,0.167,0.0007,0.1767,0.002976,13.9498,14.8744,67.2296,""
2215,1.024e+06,2,64,1,-1,0.1678,0.0006,0.1714,0.002048,14.5619,15.4156,64.8694,""
2216,1.024e+06,2,64,1,-1,0.1812,0.0008,0.1776,0.002048,14.3656,15.1476,66.0171,""
2217,1.024e+06,2,64,1,-1,0.1588,0.0005,0.1633,0.003072,14.1144,15.0145,66.6023,""
2218,1.024e+06,2,64,1,-1,0.1407,0.0005,0.1693,0.002048,14.0239,14.7679,67.7144,""
2219,1.024e+06,2,64,1,-1,0.1348,0.0006,0.153,0.002912,13.9767,14.9557,66.8641,""
2220,1.024e+06,2,64,1,-1,0.1417,0.0005,0.1573,0.003072,14.3667,15.1634,65.9483,""
2221,1.024e+06,2,64,1,-1,0.1539,0.0006,0.1719,0.002048,13.9944,15.2956,65.3783,""
2222,1.024e+06,2,64,1,-1,0.1493,0.0007,0.1579,0.002048,14.3536,15.2366,65.6314,""
2223,1.024e+06,2,64,1,-1,0.1446,0.0006,0.1618,0.003072,14.2471,15.0451,66.4668,""
2224,1.024e+06,2,64,1,-1,0.1919,0.0006,0.2298,0.003008,14.1029,15.3195,65.2763,""
2225,1.024e+06,2,64,1,-1,0.1914,0.0007,0.1928,0.004096,13.4305,14.6448,68.2836,""
2226,1.024e+06,2,64,1,-1,0.1393,0.0005,0.1543,0.003072,13.702,14.6138,68.4285,""
2227,1.024e+06,2,64,1,-1,0.1338,0.0005,0.1557,0.004096,13.7532,14.503,68.9513,""
2228,1.024e+06,2,64,1,-1,0.1359,0.0007,0.1666,0.004096,13.7955,14.6942,68.0541,""
2229,1.024e+06,2,64,1,-1,0.1376,0.0004,0.1575,0.003072,13.7212,14.6568,68.2277,""
2230,1.024e+06,2,64,1,-1,0.1361,0.0006,0.154,0.003072,14.6223,15.4842,64.582,""
